Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,Conf_x_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,SOSEM_x,SOSO_x,SOSD_x,Conf_y_x,BPI(O)_x,BPI(D)_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,Conf_x_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,SOSEM_y,SOSO_y,SOSD_y,Conf_y_y,BPI(O)_y,BPI(D)_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
2013,1,NW,4,4,Saint Louis,64,13,New Mexico St.,44,7,8,A10,20.01,108.6,88.6,63.8,3.91,104.5,100.6,A 10,1.9,8.8,28.0,7.0,68.2,58.2,10.06,4.29,3.48,10.87,14.35,-0.1299342105263158,WAC,7.68,104.7,97.1,63.8,0.36,102.7,102.3,WAC,0.7,3.1,24.0,11.0,67.3,62.1,5.14,0.68,0.95,4.14,5.09,-0.1920230263157895
2013,1,NW,5,6,Memphis,54,11,Saint Mary's,52,9,10,CUSA,16.33,107.3,91.0,68.3,1.9,104.8,102.9,C-USA,6.9,3.5,31.0,5.0,74.5,64.9,9.56,2.73,7.7,4.58,12.28,0.0743421052631579,WCC,19.33,116.1,96.8,62.9,3.18,104.9,101.7,WCC,8.6,3.5,28.0,7.0,74.6,62.9,11.63,3.26,8.75,5.71,14.46,-0.2619617224880382
2013,1,NW,6,3,Michigan St.,65,14,Valparaiso,54,11,12,B10,24.17,112.6,88.5,63.1,11.91,108.8,96.9,Big Ten,3.9,10.0,27.0,9.0,68.0,59.1,8.86,10.55,5.78,12.86,18.63,0.3788200339558574,Horz,11.42,110.7,99.3,64.3,-1.5,101.5,103.0,Horizon,3.9,3.1,26.0,8.0,71.2,62.3,8.85,-1.12,4.35,2.8,7.15,0.0285087719298245
2013,1,NW,7,7,Creighton,67,10,Cincinnati,63,13,14,MVC,21.75,118.3,96.5,63.8,5.73,105.5,99.7,MVC,8.9,4.5,28.0,8.0,74.4,63.2,11.28,5.15,10.26,6.17,16.43,-0.2422600619195046,BE,15.57,105.9,90.4,63.0,7.31,105.6,98.3,Big East,2.9,8.5,22.0,12.0,66.5,59.0,7.53,6.94,3.83,10.64,14.47,-0.2780320366132722
2013,1,NW,8,2,Duke,73,15,Albany,61,15,16,ACC,26.98,119.1,92.1,66.7,9.95,108.4,98.5,ACC,12.2,5.4,30.0,6.0,77.2,65.3,11.89,9.57,14.2,7.26,21.46,0.2414108187134504,AE,1.36,102.6,101.3,61.7,-5.19,98.6,103.8,Am. East,-1.7,3.1,24.0,11.0,64.3,60.7,3.66,-4.51,-3.3,2.45,-0.86,0.0986842105263158
2013,1,SW,9,1,Gonzaga,64,16,Southern,58,17,18,WCC,27.81,120.5,92.7,63.3,4.37,105.4,101.0,WCC,10.7,5.6,32.0,3.0,77.0,59.9,17.17,4.14,11.34,9.1,20.44,0.1331578947368421,SWAC,0.5,99.3,98.8,63.4,-11.47,95.2,106.7,SWAC,-2.9,4.0,23.0,10.0,67.4,57.3,10.09,-10.32,-4.83,2.21,-2.62,0.0657894736842105
2013,1,SW,10,8,Pittsburgh,55,9,Wichita St.,73,19,20,BE,24.08,115.6,91.5,59.3,4.52,104.9,100.4,Big East,4.5,12.2,24.0,9.0,69.2,56.0,13.18,5.66,4.68,14.16,18.84,-0.4253289473684211,MVC,20.31,111.8,91.5,63.8,6.71,106.9,100.2,MVC,4.4,7.5,30.0,9.0,69.7,61.2,8.59,6.09,5.46,9.22,14.68,0.0741626794258373
2013,1,SW,11,5,Wisconsin,46,12,Mississippi,57,21,22,B10,22.57,108.3,85.7,60.4,11.08,108.8,97.7,Big Ten,2.4,13.2,23.0,12.0,65.0,55.9,9.03,9.73,3.16,15.6,18.76,0.2757675438596491,SEC,16.95,112.3,95.3,69.2,3.19,103.4,100.2,SEC,10.3,1.2,27.0,9.0,77.2,66.9,10.28,4.17,12.96,1.48,14.44,-0.2467105263157895
2013,1,SW,12,4,Kansas St.,61,13,La Salle,63,23,24,B12,18.16,113.5,95.3,61.4,6.82,106.1,99.3,Big 12,3.8,7.4,27.0,8.0,69.0,60.4,8.54,6.54,4.18,9.36,13.54,-0.1640625,A10,13.89,111.8,98.0,64.6,5.67,105.8,100.1,A 10,6.2,2.3,24.0,10.0,72.1,66.4,5.68,4.47,6.78,3.37,10.15,0.2171052631578947
2013,1,SW,13,6,Arizona,81,11,Belmont,64,25,26,P12,21.88,115.4,93.5,65.5,7.99,106.4,98.5,Pac-12,9.2,5.3,27.0,8.0,73.4,63.6,9.83,7.48,10.25,7.07,17.31,-0.1994969040247677,OVC,14.92,111.6,96.6,65.9,-0.74,103.8,104.6,OVC,7.1,3.5,26.0,7.0,76.8,64.5,12.24,-0.92,7.37,3.04,10.41,-0.1307565789473684
2013,1,SW,14,3,New Mexico,62,14,Harvard,68,27,28,MWC,19.02,109.9,90.9,63.7,7.98,106.4,98.4,Mountain West,3.9,6.0,29.0,6.0,67.3,60.6,6.66,6.59,4.58,8.66,13.24,-0.5531798245614036,Ivy,7.07,108.1,101.1,63.3,0.6,102.8,102.2,Ivy,1.6,0.8,20.0,10.0,68.3,64.1,4.17,0.17,2.61,1.35,3.96,0.1463815789473684
2013,1,SW,15,7,Notre Dame,58,10,Iowa St.,76,29,30,BE,16.65,114.6,97.9,60.3,6.53,105.1,98.6,Big East,6.1,4.6,25.0,10.0,70.0,63.5,6.51,7.24,6.69,7.06,13.76,-0.0560941828254847,B12,17.63,117.5,99.8,68.3,6.74,105.5,98.7,Big 12,12.6,-1.3,23.0,12.0,79.4,71.0,8.37,6.13,15.4,-0.89,14.5,-0.0864661654135337
2013,1,SW,16,2,Ohio St.,95,15,Iona,70,31,32,B10,25.42,115.1,89.7,63.6,10.18,107.3,97.1,Big Ten,7.5,8.5,29.0,8.0,70.2,59.4,10.86,9.33,9.21,10.99,20.19,-0.1360645933014353,MAAC,7.45,114.4,106.9,69.7,0.94,102.4,101.4,MAAC,12.6,-7.9,20.0,14.0,80.4,76.3,4.06,0.0,14.63,-10.58,4.06,-0.1864035087719298
2013,1,NE,17,1,Kansas,64,16,Western Kentucky,57,33,34,B12,25.23,112.7,87.5,66.4,7.05,106.8,99.8,Big 12,9.8,6.9,31.0,6.0,75.2,61.9,13.24,7.55,11.67,9.12,20.79,0.0206258890469417,SB,-0.41,101.8,102.2,64.6,-2.47,100.9,103.3,Sun Belt,-1.5,1.1,20.0,16.0,66.9,65.7,1.25,-1.12,-1.51,0.88,-0.63,0.2900219298245614
2013,1,NE,18,8,North Carolina,78,9,Villanova,71,35,36,ACC,17.14,112.2,95.1,69.6,8.57,106.6,98.0,ACC,10.0,1.1,25.0,11.0,76.7,69.2,7.5,8.06,12.85,1.72,14.57,0.4583978328173375,BE,13.57,106.3,92.7,66.4,9.41,106.5,97.1,Big East,4.1,3.7,20.0,14.0,67.9,65.1,2.74,8.54,5.98,4.77,10.75,0.2173684210526316
2013,1,NE,19,5,VCU,88,12,Akron,42,37,38,A10,20.28,114.0,93.7,66.4,5.09,105.8,100.7,A 10,9.6,4.8,27.0,9.0,76.9,64.5,12.42,4.55,11.51,5.46,16.97,-0.1026315789473684,MAC,11.52,106.8,95.2,65.2,-0.35,102.4,102.7,MAC,4.5,3.6,26.0,7.0,71.8,62.8,9.03,0.18,4.29,3.83,8.12,-0.2355263157894736
2013,1,NE,20,4,Michigan,71,13,South Dakota St.,56,39,40,B10,27.86,121.9,94.0,64.0,11.13,108.2,97.0,Big Ten,11.0,5.0,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.5723684210526315,Sum,6.79,112.0,105.2,62.6,-3.31,102.0,105.3,Summit,4.8,-0.2,25.0,10.0,73.4,65.7,7.66,-3.27,3.2,-0.85,2.35,-0.331578947368421
2013,1,NE,21,6,UCLA,63,11,Minnesota,83,41,42,P12,14.53,111.1,96.6,68.1,8.06,105.9,97.9,Pac-12,8.8,-1.0,25.0,10.0,74.4,69.3,5.06,7.77,11.84,0.98,12.82,0.3679511278195489,B10,19.85,114.8,95.0,62.3,11.22,108.5,97.3,Big Ten,6.3,7.2,21.0,13.0,68.7,62.2,6.53,10.31,7.55,9.29,16.84,0.018640350877193
2013,1,NE,22,3,Florida,79,14,Northwestern St.,47,43,44,SEC,31.18,117.2,86.0,61.9,7.0,105.6,98.6,SEC,7.5,13.7,29.0,8.0,71.4,54.4,17.03,6.85,7.92,15.96,23.88,0.5649313501144165,Slnd,2.82,106.6,103.8,71.9,-3.56,99.6,103.2,Southland,7.6,-5.2,23.0,9.0,80.0,71.4,8.56,-3.79,8.54,-8.15,0.39,0.5592105263157895
2013,1,NE,23,7,San Diego St.,70,10,Oklahoma,55,45,46,MWC,17.43,107.7,90.3,65.5,7.65,106.6,98.9,Mountain West,4.8,6.0,23.0,11.0,69.3,61.1,8.21,6.14,4.91,8.04,12.95,-0.3989661654135338,B12,13.8,111.1,97.3,65.2,7.8,106.4,98.6,Big 12,6.4,3.3,20.0,12.0,70.6,66.3,4.31,7.08,7.27,4.12,11.4,-0.2283138401559453
2013,1,NE,24,2,Georgetown,68,15,Florida Gulf Coast,78,47,48,BE,21.24,107.6,86.4,61.2,7.42,106.3,98.9,Big East,2.4,11.7,25.0,7.0,64.7,56.4,8.25,7.61,1.43,14.43,15.86,-0.0852272727272726,ASun,6.27,104.9,98.6,67.9,-2.79,101.3,104.1,ASUN,4.1,-0.7,26.0,11.0,72.9,66.7,6.14,-1.82,4.25,-1.24,3.01,0.9144736842105262
2013,1,SE,25,1,Indiana,83,16,James Madison,62,49,50,B10,29.31,120.8,91.5,66.0,8.86,106.7,97.8,Big Ten,13.8,6.4,29.0,7.0,78.6,62.1,16.53,8.39,16.85,8.07,24.92,-0.1154970760233918,CAA,-0.92,100.2,101.1,62.9,-3.42,101.9,105.3,CAA,-2.6,0.3,21.0,15.0,65.2,64.6,0.56,-2.22,-3.62,1.96,-1.67,0.4177631578947369
2013,1,SE,26,8,North Carolina St.,72,9,Temple,76,51,52,ACC,16.99,116.8,99.8,66.8,6.54,106.1,99.5,ACC,11.6,-0.4,24.0,11.0,77.4,70.2,7.14,7.19,13.6,0.73,14.34,0.2023993808049536,A10,12.67,111.3,98.6,65.6,5.48,105.7,100.2,A 10,6.2,1.8,24.0,10.0,72.2,67.9,4.32,5.21,6.78,2.76,9.54,0.0291762013729977
2013,1,SE,27,5,UNLV,61,12,California,64,53,54,MWC,16.07,106.0,90.0,67.9,6.23,106.1,99.9,Mountain West,5.6,5.2,25.0,10.0,71.4,63.0,8.34,5.6,6.81,6.0,12.81,0.0741228070175438,P12,13.11,107.3,94.2,64.9,8.35,106.0,97.6,Pac-12,5.5,4.9,21.0,12.0,67.2,64.3,2.88,7.71,4.43,6.17,10.59,-0.1649797570850202
2013,1,SE,28,4,Syracuse,81,13,Montana,34,55,56,BE,24.83,113.1,88.3,63.1,9.46,106.8,97.4,Big East,7.0,8.0,30.0,10.0,70.4,58.7,11.73,8.57,8.12,12.18,20.3,0.3881578947368421,BSky,2.14,104.9,102.8,62.7,-5.21,101.8,107.0,Big Sky,0.2,0.7,25.0,7.0,69.9,65.5,4.44,-4.29,-0.87,-0.32,-1.19,-0.0610047846889951
2013,1,SE,29,6,Butler,68,11,Bucknell,56,57,58,A10,15.41,110.5,95.1,63.6,7.53,106.8,99.3,A 10,4.4,4.6,27.0,9.0,69.3,63.9,5.44,6.09,4.32,6.68,11.01,0.7289473684210528,Pat,12.72,107.3,94.6,61.9,-1.72,102.4,104.1,Patriot,0.5,7.4,28.0,6.0,67.0,57.8,9.15,-1.95,-0.53,7.5,6.96,-0.0041118421052631
2013,1,SE,30,3,Marquette,59,14,Davidson,58,59,60,BE,18.32,113.2,94.9,63.3,9.28,105.9,96.6,Big East,6.1,5.3,26.0,9.0,68.1,62.6,5.46,8.59,7.3,6.75,14.05,-0.2324561403508772,SC,11.36,112.1,100.7,63.9,-5.09,100.3,105.4,Southern,6.4,3.3,26.0,8.0,73.2,62.1,11.18,-3.43,4.62,2.68,7.3,-0.0424641148325358
2013,1,SE,31,7,Illinois,57,10,Colorado,49,61,62,B10,15.82,110.6,94.8,64.6,10.84,108.1,97.3,Big Ten,4.3,3.9,23.0,13.0,68.5,64.8,3.69,10.04,6.85,6.33,13.18,-0.3028947368421052,P12,14.62,106.5,91.9,63.7,9.15,107.3,98.1,Pac-12,2.5,4.6,21.0,12.0,67.6,63.6,4.0,7.91,4.3,7.62,11.91,-0.2734962406015037
2013,1,SE,32,2,Miami FL,78,15,Pacific,49,63,64,ACC,22.37,113.6,91.3,61.9,8.41,107.7,99.3,ACC,4.7,9.3,29.0,7.0,69.7,60.6,9.11,7.87,5.28,11.71,16.98,-0.2188995215311003,BW,3.96,106.1,102.2,62.2,0.86,104.2,103.3,Big West,-0.5,3.1,22.0,13.0,67.0,63.9,3.03,0.76,-0.83,2.51,1.67,0.0434210526315789
2013,2,NW,33,1,Louisville,82,8,Colorado St.,56,1,3,BE,32.92,117.7,84.8,65.8,10.23,107.4,97.2,Big East,10.7,10.3,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.3717105263157896,MWC,19.12,117.9,98.8,63.8,7.17,105.8,98.6,Mountain West,6.7,1.8,26.0,9.0,72.9,63.7,9.26,5.84,9.02,4.58,13.6,-0.2872807017543859
2013,2,NW,34,4,Saint Louis,57,12,Oregon,74,7,6,A10,20.01,108.6,88.6,63.8,3.91,104.5,100.6,A 10,1.9,8.8,28.0,7.0,68.2,58.2,10.06,4.29,3.48,10.87,14.35,-0.1299342105263158,P12,16.78,106.6,89.8,67.9,5.92,105.1,99.2,Pac-12,6.4,2.4,28.0,9.0,71.6,63.6,8.05,5.73,8.26,5.52,13.78,0.4038461538461538
2013,2,NW,35,3,Michigan St.,70,6,Memphis,48,11,9,B10,24.17,112.6,88.5,63.1,11.91,108.8,96.9,Big Ten,3.9,10.0,27.0,9.0,68.0,59.1,8.86,10.55,5.78,12.86,18.63,0.3788200339558574,CUSA,16.33,107.3,91.0,68.3,1.9,104.8,102.9,C-USA,6.9,3.5,31.0,5.0,74.5,64.9,9.56,2.73,7.7,4.58,12.28,0.0743421052631579
2013,2,NW,36,2,Duke,66,7,Creighton,50,15,13,ACC,26.98,119.1,92.1,66.7,9.95,108.4,98.5,ACC,12.2,5.4,30.0,6.0,77.2,65.3,11.89,9.57,14.2,7.26,21.46,0.2414108187134504,MVC,21.75,118.3,96.5,63.8,5.73,105.5,99.7,MVC,8.9,4.5,28.0,8.0,74.4,63.2,11.28,5.15,10.26,6.17,16.43,-0.2422600619195046
2013,2,SW,37,1,Gonzaga,70,9,Wichita St.,76,17,20,WCC,27.81,120.5,92.7,63.3,4.37,105.4,101.0,WCC,10.7,5.6,32.0,3.0,77.0,59.9,17.17,4.14,11.34,9.1,20.44,0.1331578947368421,MVC,20.31,111.8,91.5,63.8,6.71,106.9,100.2,MVC,4.4,7.5,30.0,9.0,69.7,61.2,8.59,6.09,5.46,9.22,14.68,0.0741626794258373
2013,2,SW,38,12,Mississippi,74,13,La Salle,76,22,24,SEC,16.95,112.3,95.3,69.2,3.19,103.4,100.2,SEC,10.3,1.2,27.0,9.0,77.2,66.9,10.28,4.17,12.96,1.48,14.44,-0.2467105263157895,A10,13.89,111.8,98.0,64.6,5.67,105.8,100.1,A 10,6.2,2.3,24.0,10.0,72.1,66.4,5.68,4.47,6.78,3.37,10.15,0.2171052631578947
2013,2,SW,39,6,Arizona,74,14,Harvard,51,25,28,P12,21.88,115.4,93.5,65.5,7.99,106.4,98.5,Pac-12,9.2,5.3,27.0,8.0,73.4,63.6,9.83,7.48,10.25,7.07,17.31,-0.1994969040247677,Ivy,7.07,108.1,101.1,63.3,0.6,102.8,102.2,Ivy,1.6,0.8,20.0,10.0,68.3,64.1,4.17,0.17,2.61,1.35,3.96,0.1463815789473684
2013,2,SW,40,2,Ohio St.,78,10,Iowa St.,75,31,30,B10,25.42,115.1,89.7,63.6,10.18,107.3,97.1,Big Ten,7.5,8.5,29.0,8.0,70.2,59.4,10.86,9.33,9.21,10.99,20.19,-0.1360645933014353,B12,17.63,117.5,99.8,68.3,6.74,105.5,98.7,Big 12,12.6,-1.3,23.0,12.0,79.4,71.0,8.37,6.13,15.4,-0.89,14.5,-0.0864661654135337
2013,2,NE,41,1,Kansas,70,8,North Carolina,58,33,35,B12,25.23,112.7,87.5,66.4,7.05,106.8,99.8,Big 12,9.8,6.9,31.0,6.0,75.2,61.9,13.24,7.55,11.67,9.12,20.79,0.0206258890469417,ACC,17.14,112.2,95.1,69.6,8.57,106.6,98.0,ACC,10.0,1.1,25.0,11.0,76.7,69.2,7.5,8.06,12.85,1.72,14.57,0.4583978328173375
2013,2,NE,42,4,Michigan,78,5,VCU,53,39,37,B10,27.86,121.9,94.0,64.0,11.13,108.2,97.0,Big Ten,11.0,5.0,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.5723684210526315,A10,20.28,114.0,93.7,66.4,5.09,105.8,100.7,A 10,9.6,4.8,27.0,9.0,76.9,64.5,12.42,4.55,11.51,5.46,16.97,-0.1026315789473684
2013,2,NE,43,3,Florida,78,11,Minnesota,64,43,42,SEC,31.18,117.2,86.0,61.9,7.0,105.6,98.6,SEC,7.5,13.7,29.0,8.0,71.4,54.4,17.03,6.85,7.92,15.96,23.88,0.5649313501144165,B10,19.85,114.8,95.0,62.3,11.22,108.5,97.3,Big Ten,6.3,7.2,21.0,13.0,68.7,62.2,6.53,10.31,7.55,9.29,16.84,0.018640350877193
2013,2,NE,44,7,San Diego St.,71,15,Florida Gulf Coast,81,45,48,MWC,17.43,107.7,90.3,65.5,7.65,106.6,98.9,Mountain West,4.8,6.0,23.0,11.0,69.3,61.1,8.21,6.14,4.91,8.04,12.95,-0.3989661654135338,ASun,6.27,104.9,98.6,67.9,-2.79,101.3,104.1,ASUN,4.1,-0.7,26.0,11.0,72.9,66.7,6.14,-1.82,4.25,-1.24,3.01,0.9144736842105262
2013,2,SE,45,1,Indiana,58,9,Temple,52,49,52,B10,29.31,120.8,91.5,66.0,8.86,106.7,97.8,Big Ten,13.8,6.4,29.0,7.0,78.6,62.1,16.53,8.39,16.85,8.07,24.92,-0.1154970760233918,A10,12.67,111.3,98.6,65.6,5.48,105.7,100.2,A 10,6.2,1.8,24.0,10.0,72.2,67.9,4.32,5.21,6.78,2.76,9.54,0.0291762013729977
2013,2,SE,46,4,Syracuse,66,12,California,60,55,54,BE,24.83,113.1,88.3,63.1,9.46,106.8,97.4,Big East,7.0,8.0,30.0,10.0,70.4,58.7,11.73,8.57,8.12,12.18,20.3,0.3881578947368421,P12,13.11,107.3,94.2,64.9,8.35,106.0,97.6,Pac-12,5.5,4.9,21.0,12.0,67.2,64.3,2.88,7.71,4.43,6.17,10.59,-0.1649797570850202
2013,2,SE,47,3,Marquette,74,6,Butler,72,59,57,BE,18.32,113.2,94.9,63.3,9.28,105.9,96.6,Big East,6.1,5.3,26.0,9.0,68.1,62.6,5.46,8.59,7.3,6.75,14.05,-0.2324561403508772,A10,15.41,110.5,95.1,63.6,7.53,106.8,99.3,A 10,4.4,4.6,27.0,9.0,69.3,63.9,5.44,6.09,4.32,6.68,11.01,0.7289473684210528
2013,2,SE,48,2,Miami FL,63,7,Illinois,59,63,61,ACC,22.37,113.6,91.3,61.9,8.41,107.7,99.3,ACC,4.7,9.3,29.0,7.0,69.7,60.6,9.11,7.87,5.28,11.71,16.98,-0.2188995215311003,B10,15.82,110.6,94.8,64.6,10.84,108.1,97.3,Big Ten,4.3,3.9,23.0,13.0,68.5,64.8,3.69,10.04,6.85,6.33,13.18,-0.3028947368421052
2013,3,NW,49,1,Louisville,77,12,Oregon,69,1,6,BE,32.92,117.7,84.8,65.8,10.23,107.4,97.2,Big East,10.7,10.3,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.3717105263157896,P12,16.78,106.6,89.8,67.9,5.92,105.1,99.2,Pac-12,6.4,2.4,28.0,9.0,71.6,63.6,8.05,5.73,8.26,5.52,13.78,0.4038461538461538
2013,3,NW,50,2,Duke,71,3,Michigan St.,61,15,11,ACC,26.98,119.1,92.1,66.7,9.95,108.4,98.5,ACC,12.2,5.4,30.0,6.0,77.2,65.3,11.89,9.57,14.2,7.26,21.46,0.2414108187134504,B10,24.17,112.6,88.5,63.1,11.91,108.8,96.9,Big Ten,3.9,10.0,27.0,9.0,68.0,59.1,8.86,10.55,5.78,12.86,18.63,0.3788200339558574
2013,3,SW,51,9,Wichita St.,72,13,La Salle,58,20,24,MVC,20.31,111.8,91.5,63.8,6.71,106.9,100.2,MVC,4.4,7.5,30.0,9.0,69.7,61.2,8.59,6.09,5.46,9.22,14.68,0.0741626794258373,A10,13.89,111.8,98.0,64.6,5.67,105.8,100.1,A 10,6.2,2.3,24.0,10.0,72.1,66.4,5.68,4.47,6.78,3.37,10.15,0.2171052631578947
2013,3,SW,52,2,Ohio St.,73,6,Arizona,70,31,25,B10,25.42,115.1,89.7,63.6,10.18,107.3,97.1,Big Ten,7.5,8.5,29.0,8.0,70.2,59.4,10.86,9.33,9.21,10.99,20.19,-0.1360645933014353,P12,21.88,115.4,93.5,65.5,7.99,106.4,98.5,Pac-12,9.2,5.3,27.0,8.0,73.4,63.6,9.83,7.48,10.25,7.07,17.31,-0.1994969040247677
2013,3,NE,53,1,Kansas,85,4,Michigan,87,33,39,B12,25.23,112.7,87.5,66.4,7.05,106.8,99.8,Big 12,9.8,6.9,31.0,6.0,75.2,61.9,13.24,7.55,11.67,9.12,20.79,0.0206258890469417,B10,27.86,121.9,94.0,64.0,11.13,108.2,97.0,Big Ten,11.0,5.0,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.5723684210526315
2013,3,NE,54,3,Florida,62,15,Florida Gulf Coast,50,43,48,SEC,31.18,117.2,86.0,61.9,7.0,105.6,98.6,SEC,7.5,13.7,29.0,8.0,71.4,54.4,17.03,6.85,7.92,15.96,23.88,0.5649313501144165,ASun,6.27,104.9,98.6,67.9,-2.79,101.3,104.1,ASUN,4.1,-0.7,26.0,11.0,72.9,66.7,6.14,-1.82,4.25,-1.24,3.01,0.9144736842105262
2013,3,SE,55,1,Indiana,50,4,Syracuse,61,49,55,B10,29.31,120.8,91.5,66.0,8.86,106.7,97.8,Big Ten,13.8,6.4,29.0,7.0,78.6,62.1,16.53,8.39,16.85,8.07,24.92,-0.1154970760233918,BE,24.83,113.1,88.3,63.1,9.46,106.8,97.4,Big East,7.0,8.0,30.0,10.0,70.4,58.7,11.73,8.57,8.12,12.18,20.3,0.3881578947368421
2013,3,SE,56,2,Miami FL,61,3,Marquette,71,63,59,ACC,22.37,113.6,91.3,61.9,8.41,107.7,99.3,ACC,4.7,9.3,29.0,7.0,69.7,60.6,9.11,7.87,5.28,11.71,16.98,-0.2188995215311003,BE,18.32,113.2,94.9,63.3,9.28,105.9,96.6,Big East,6.1,5.3,26.0,9.0,68.1,62.6,5.46,8.59,7.3,6.75,14.05,-0.2324561403508772
2013,4,NW,57,1,Louisville,85,2,Duke,63,1,15,BE,32.92,117.7,84.8,65.8,10.23,107.4,97.2,Big East,10.7,10.3,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.3717105263157896,ACC,26.98,119.1,92.1,66.7,9.95,108.4,98.5,ACC,12.2,5.4,30.0,6.0,77.2,65.3,11.89,9.57,14.2,7.26,21.46,0.2414108187134504
2013,4,SW,58,2,Ohio St.,66,9,Wichita St.,70,31,20,B10,25.42,115.1,89.7,63.6,10.18,107.3,97.1,Big Ten,7.5,8.5,29.0,8.0,70.2,59.4,10.86,9.33,9.21,10.99,20.19,-0.1360645933014353,MVC,20.31,111.8,91.5,63.8,6.71,106.9,100.2,MVC,4.4,7.5,30.0,9.0,69.7,61.2,8.59,6.09,5.46,9.22,14.68,0.0741626794258373
2013,4,NE,59,3,Florida,59,4,Michigan,79,43,39,SEC,31.18,117.2,86.0,61.9,7.0,105.6,98.6,SEC,7.5,13.7,29.0,8.0,71.4,54.4,17.03,6.85,7.92,15.96,23.88,0.5649313501144165,B10,27.86,121.9,94.0,64.0,11.13,108.2,97.0,Big Ten,11.0,5.0,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.5723684210526315
2013,4,SE,60,3,Marquette,39,4,Syracuse,55,59,55,BE,18.32,113.2,94.9,63.3,9.28,105.9,96.6,Big East,6.1,5.3,26.0,9.0,68.1,62.6,5.46,8.59,7.3,6.75,14.05,-0.2324561403508772,BE,24.83,113.1,88.3,63.1,9.46,106.8,97.4,Big East,7.0,8.0,30.0,10.0,70.4,58.7,11.73,8.57,8.12,12.18,20.3,0.3881578947368421
2013,5,F4,61,1,Louisville,72,9,Wichita St.,68,1,20,BE,32.92,117.7,84.8,65.8,10.23,107.4,97.2,Big East,10.7,10.3,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.3717105263157896,MVC,20.31,111.8,91.5,63.8,6.71,106.9,100.2,MVC,4.4,7.5,30.0,9.0,69.7,61.2,8.59,6.09,5.46,9.22,14.68,0.0741626794258373
2013,5,F4,62,4,Michigan,61,4,Syracuse,56,39,55,B10,27.86,121.9,94.0,64.0,11.13,108.2,97.0,Big Ten,11.0,5.0,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.5723684210526315,BE,24.83,113.1,88.3,63.1,9.46,106.8,97.4,Big East,7.0,8.0,30.0,10.0,70.4,58.7,11.73,8.57,8.12,12.18,20.3,0.3881578947368421
2013,6,Champ,63,1,Louisville,82,4,Michigan,76,1,39,BE,32.92,117.7,84.8,65.8,10.23,107.4,97.2,Big East,10.7,10.3,35.0,5.0,74.5,58.8,15.68,9.14,12.78,12.04,24.82,0.3717105263157896,B10,27.86,121.9,94.0,64.0,11.13,108.2,97.0,Big Ten,11.0,5.0,31.0,8.0,75.2,63.3,11.92,10.05,13.47,7.82,21.29,0.5723684210526315
2014,PI,PI,-4,16,Albany,71,16,Mount St. Mary's,64,2,65,AE,-1.04,102.9,103.9,61.6,-5.12,101.5,106.6,Am. East,-4.4,3.4,19.0,15.0,65.9,63.9,1.91,-5.22,-6.24,2.93,-3.31,0.0986842105263158,NEC,-3.96,107.8,111.7,68.2,-4.27,102.7,107.0,NEC,4.0,-8.4,16.0,17.0,75.9,77.8,-1.88,-4.44,3.42,-9.74,-6.32,0.493421052631579
2014,PI,PI,-3,12,North Carolina St.,74,12,Xavier,59,54,65,ACC,11.6,114.0,102.4,64.7,7.77,108.4,100.7,ACC,4.7,1.5,22.0,14.0,71.1,69.6,1.58,7.44,6.58,2.45,9.02,0.2023993808049536,BE,13.11,112.9,99.8,64.2,7.89,109.1,101.2,Big East,5.1,4.5,21.0,13.0,71.8,68.1,3.71,8.14,5.63,6.21,11.84,0.090080971659919
2014,PI,PI,-2,16,Cal Poly,81,16,Texas Southern,69,50,65,BW,-0.82,103.6,104.4,58.8,2.38,107.4,105.0,Big West,-8.2,6.1,14.0,20.0,63.0,63.6,-0.65,1.69,-9.08,7.74,-1.34,0.993421052631579,SWAC,-7.49,106.7,114.1,65.7,-11.11,97.6,108.8,SWAC,3.9,-7.2,19.0,15.0,76.0,73.9,2.12,-10.07,0.64,-9.05,-8.41,0.3925438596491228
